136,216200,Sanitarian Penyelia,33,34,56,Kesehatan,Terampil,Sanitarian,11,12,23,2,0
137,216201,Sanitarian Pelaksana Lanjutan,31,32,56,Kesehatan,Terampil,Sanitarian,9,10,23,2,0
138,216202,Sanitarian Pelaksana  ,22,24,56,Kesehatan,Terampil,Sanitarian,6,8,23,2,0
139,216203,Sanitarian Pelaksana Pemula,21,21,56,Kesehatan,Terampil,Sanitarian,5,5,23,2,0
140,217200,Teknisi Elektro Medis Penyelia,33,34,56,Kesehatan,Terampil,Teknisi Elektro Medis,11,12,24,2,0
141,217201,Teknisi Elektro Medis Pelaksana Lanjutan,31,32,56,Kesehatan,Terampil,Teknisi Elektro Medis,9,10,24,2,0
142,217202,Teknisi Elektro Medis Pelaksana  ,23,24,56,Kesehatan,Terampil,Teknisi Elektro Medis,7,8,24,2,0
143,301100,Medik Veteriner Utama ,44,45,60,Ilmu Hayat,Ahli,Medik Veteriner,16,17,25,3,0
144,301101,Medik Veteriner Madya ,41,43,60,Ilmu Hayat,Ahli,Medik Veteriner,13,15,25,3,0
145,301102,Medik Veteriner Muda,33,34,60,Ilmu Hayat,Ahli,Medik Veteriner,11,12,25,3,0
146,301103,Medik Veteriner Pertama,32,32,60,Ilmu Hayat,Ahli,Medik Veteriner,10,10,25,3,0
147,302200,Paramedik Veteriner Penyelia,33,34,56,Ilmu Hayat,Terampil,Paramedik Veteriner,11,12,26,3,0
148,302201,Paramedik Veteriner Pelaksana Lanjutan,31,32,56,Ilmu Hayat,Terampil,Paramedik Veteriner,9,10,26,3,0
149,302202,Paramedik Veteriner Pelaksana  ,22,24,56,Ilmu Hayat,Terampil,Paramedik Veteriner,6,8,26,3,0
150,303100,Pengawas Benih Tanaman Madya ,41,43,56,Ilmu Hayat,Ahli,Pengawas Benih Tanaman,13,15,27,3,0
151,303101,Pengawas Benih Tanaman Muda ,33,34,56,Ilmu Hayat,Ahli,Pengawas Benih Tanaman,11,12,27,3,0
152,303102,Pengawas Benih Tanaman Pertama ,31,32,56,Ilmu Hayat,Ahli,Pengawas Benih Tanaman,9,10,27,3,0
153,303200,Pengawas Benih Tanaman Penyelia,33,34,56,Ilmu Hayat,Terampil,Pengawas Benih Tanaman,11,12,27,3,0
154,303201,Pengawas Benih Tanaman Pelaksana Lanjutan ,31,32,56,Ilmu Hayat,Terampil,Pengawas Benih Tanaman,9,10,27,3,0
155,303202,Pengawas Benih Tanaman Pelaksana ,22,24,56,Ilmu Hayat,Terampil,Pengawas Benih Tanaman,6,8,27,3,0
156,304100,Pengawas Bibit Ternak Madya,41,43,56,Ilmu Hayat,Ahli,Pengawas Bibit Ternak,13,15,28,3,0
157,304101,Pengawas Bibit Ternak Muda,33,34,56,Ilmu Hayat,Ahli,Pengawas Bibit Ternak,11,12,28,3,0
158,304102,Pengawas Bibit Ternak Pertama,31,32,56,Ilmu Hayat,Ahli,Pengawas Bibit Ternak,9,10,28,3,0
159,304200,Pengawas Bibit Ternak Penyelia,33,34,56,Ilmu Hayat,Terampil,Pengawas Bibit Ternak,11,12,28,3,0
160,304201,Pengawas Bibit Ternak Pelaksana Lanjutan,31,32,56,Ilmu Hayat,Terampil,Pengawas Bibit Ternak,9,10,28,3,0
161,304202,Pengawas Bibit Ternak Pelaksana  ,22,24,56,Ilmu Hayat,Terampil,Pengawas Bibit Ternak,6,8,28,3,0
162,305100,Pengawas Mutu Pakan Madya,41,43,56,Ilmu Hayat,Ahli,Pengawas Mutu Pakan,13,15,29,3,0
163,305101,Pengawas Mutu Pakan Muda,33,34,56,Ilmu Hayat,Ahli,Pengawas Mutu Pakan,11,12,29,3,0
164,305102,Pengawas Mutu Pakan Pertama,31,32,56,Ilmu Hayat,Ahli,Pengawas Mutu Pakan,9,10,29,3,0
165,305200,Pengawas Mutu Pakan Penyelia,33,34,56,Ilmu Hayat,Terampil,Pengawas Mutu Pakan,11,12,29,3,0
