RSDI,109,109,2/15/2019 7:00:35 AM,C/Masuk,1,,Sidik Jari,
RSDI,109,109,2/15/2019 7:16:44 AM,C/Masuk,1,,FP,
RSDI,109,109,2/15/2019 11:10:04 AM,C/Masuk,1,,FP,
RSDI,109,109,2/15/2019 11:11:26 AM,C/Masuk,1,,Sidik Jari,
RSDI,109,109,2/18/2019 7:34:24 AM,C/Masuk,1,,Sidik Jari,
RSDI,109,109,2/18/2019 7:48:36 AM,C/Masuk,1,,FP,
RSDI,109,109,2/18/2019 4:30:09 PM,C/Masuk,1,,FP,
RSDI,109,109,2/18/2019 4:30:51 PM,C/Masuk,1,,Sidik Jari,
RSDI,109,109,2/18/2019 5:26:25 PM,C/Masuk,1,,Sidik Jari,
RSDI,109,109,2/18/2019 6:24:03 PM,C/Masuk,1,,Sidik Jari,
RSDI,109,109,2/19/2019 7:34:50 AM,C/Masuk,1,,Sidik Jari,
RSDI,109,109,2/19/2019 7:54:56 AM,C/Masuk,1,,FP,
RSDI,109,109,2/19/2019 4:30:25 PM,C/Masuk,1,,Sidik Jari,
RSDI,109,109,2/19/2019 5:04:41 PM,C/Masuk,1,,FP,
RSDI,109,109,2/19/2019 5:10:22 PM,C/Masuk,1,,Sidik Jari,
RSDI,109,109,2/19/2019 6:05:07 PM,C/Masuk,1,,Sidik Jari,
RSDI,109,109,2/20/2019 7:49:43 AM,C/Masuk,1,,Sidik Jari,
RSDI,109,109,2/20/2019 7:57:22 AM,C/Masuk,1,,FP,
RSDI,109,109,2/20/2019 4:30:58 PM,C/Masuk,1,,FP,
RSDI,109,109,2/20/2019 4:32:03 PM,C/Masuk,1,,Sidik Jari,
RSDI,109,109,2/20/2019 5:05:25 PM,C/Masuk,1,,Sidik Jari,
RSDI,109,109,2/21/2019 7:46:35 AM,C/Masuk,1,,FP,
RSDI,109,109,2/21/2019 8:25:16 AM,C/Masuk,1,,Sidik Jari,
RSDI,109,109,2/21/2019 4:30:24 PM,C/Masuk,1,,FP,
RSDI,109,109,2/21/2019 4:32:16 PM,C/Masuk,1,,FP,
RSDI,109,109,2/21/2019 4:39:09 PM,C/Masuk,1,,Sidik Jari,
RSDI,109,109,2/21/2019 4:43:28 PM,C/Masuk,1,,Sidik Jari,
RSDI,109,109,2/21/2019 5:39:10 PM,C/Masuk,1,,Sidik Jari,
RSDI,109,109,2/22/2019 6:47:42 AM,C/Masuk,1,,FP,
RSDI,109,109,2/22/2019 7:04:11 AM,C/Masuk,1,,Sidik Jari,
RSDI,109,109,2/22/2019 11:03:36 AM,C/Masuk,1,,Sidik Jari,
RSDI,109,109,2/22/2019 11:42:24 AM,C/Masuk,1,,FP,
RSDI,109,109,2/25/2019 7:45:57 AM,C/Masuk,1,,Sidik Jari,
RSDI,109,109,2/25/2019 7:52:50 AM,C/Masuk,1,,FP,
RSDI,109,109,2/25/2019 4:31:59 PM,C/Masuk,1,,Sidik Jari,
RSDI,109,109,2/25/2019 4:42:29 PM,C/Masuk,1,,Sidik Jari,
RSDI,109,109,2/25/2019 5:06:27 PM,C/Masuk,1,,FP,
RSDI,109,109,2/26/2019 7:41:36 AM,C/Masuk,1,,Sidik Jari,
RSDI,109,109,2/26/2019 7:47:16 AM,C/Masuk,1,,FP,
RSDI,109,109,2/26/2019 4:32:20 PM,C/Masuk,1,,Sidik Jari,
RSDI,109,109,2/26/2019 4:32:24 PM,C/Masuk,1,,FP,
RSDI,109,109,2/26/2019 4:43:39 PM,C/Masuk,1,,Sidik Jari,
RSDI,109,109,2/26/2019 5:22:39 PM,C/Masuk,1,,Sidik Jari,
RSDI,109,109,2/27/2019 7:48:09 AM,C/Masuk,1,,FP,
RSDI,109,109,2/27/2019 7:56:18 AM,C/Masuk,1,,Sidik Jari,
RSDI,109,109,2/27/2019 4:33:10 PM,C/Masuk,1,,Sidik Jari,
RSDI,109,109,2/27/2019 4:45:11 PM,C/Masuk,1,,FP,
RSDI,109,109,2/27/2019 5:12:58 PM,C/Masuk,1,,Sidik Jari,
RSDI,109,109,2/27/2019 5:55:50 PM,C/Masuk,1,,Sidik Jari,
RSDI,109,109,2/28/2019 7:47:51 AM,C/Masuk,1,,Sidik Jari,
RSDI,109,109,2/28/2019 7:49:49 AM,C/Masuk,1,,FP,
RSDI,109,109,2/28/2019 4:31:17 PM,C/Masuk,1,,Sidik Jari,
RSDI,109,109,2/28/2019 4:48:10 PM,C/Masuk,1,,FP,
RSDI,109,109,2/28/2019 5:30:24 PM,C/Masuk,1,,Sidik Jari,
RSDI,109,109,2/28/2019 6:11:04 PM,C/Masuk,1,,Sidik Jari,
RSDI,110,110,2/1/2019 6:57:25 AM,C/Masuk,1,,Sidik Jari,
RSDI,110,110,2/1/2019 7:10:29 AM,C/Masuk,1,,FP,
RSDI,110,110,2/1/2019 11:08:18 AM,C/Masuk,1,,FP,
RSDI,110,110,2/1/2019 11:08:57 AM,C/Masuk,1,,Sidik Jari,
RSDI,110,110,2/4/2019 7:29:24 AM,C/Masuk,1,,FP,
RSDI,110,110,2/4/2019 7:31:09 AM,C/Masuk,1,,FP,
RSDI,110,110,2/4/2019 7:35:12 AM,C/Masuk,1,,Sidik Jari,
RSDI,110,110,2/4/2019 4:41:00 PM,C/Masuk,1,,Sidik Jari,
RSDI,110,110,2/4/2019 5:59:49 PM,C/Masuk,1,,FP,
RSDI,110,110,2/4/2019 7:47:45 PM,C/Masuk,1,,FP,
RSDI,110,110,2/6/2019 7:32:25 AM,C/Masuk,1,,Sidik Jari,
RSDI,110,110,2/6/2019 7:48:11 AM,C/Masuk,1,,FP,
RSDI,110,110,2/6/2019 4:34:28 PM,C/Masuk,1,,FP,
RSDI,110,110,2/6/2019 4:35:02 PM,C/Masuk,1,,Sidik Jari,
RSDI,110,110,2/7/2019 7:32:28 AM,C/Masuk,1,,Sidik Jari,
RSDI,110,110,2/7/2019 7:55:29 AM,C/Masuk,1,,FP,
RSDI,110,110,2/7/2019 4:33:42 PM,C/Masuk,1,,Sidik Jari,
RSDI,110,110,2/7/2019 4:37:04 PM,C/Masuk,1,,FP,
RSDI,110,110,2/8/2019 6:59:02 AM,C/Masuk,1,,Sidik Jari,
RSDI,110,110,2/8/2019 7:29:22 AM,C/Masuk,1,,FP,
RSDI,110,110,2/8/2019 11:00:08 AM,C/Masuk,1,,FP,
RSDI,110,110,2/8/2019 11:06:06 AM,C/Masuk,1,,Sidik Jari,
RSDI,110,110,2/11/2019 7:53:33 AM,C/Masuk,1,,FP,
RSDI,110,110,2/11/2019 11:01:01 AM,C/Masuk,1,,Sidik Jari,
RSDI,110,110,2/11/2019 4:30:39 PM,C/Masuk,1,,FP,
RSDI,110,110,2/11/2019 4:31:12 PM,C/Masuk,1,,Sidik Jari,
RSDI,110,110,2/12/2019 7:33:12 AM,C/Masuk,1,,Sidik Jari,
RSDI,110,110,2/12/2019 7:42:10 AM,C/Masuk,1,,FP,
RSDI,110,110,2/12/2019 4:32:18 PM,C/Masuk,1,,FP,
RSDI,110,110,2/12/2019 4:34:13 PM,C/Masuk,1,,Sidik Jari,
RSDI,110,110,2/13/2019 7:35:03 AM,C/Masuk,1,,Sidik Jari,
RSDI,110,110,2/13/2019 7:49:50 AM,C/Masuk,1,,FP,
RSDI,110,110,2/13/2019 4:31:46 PM,C/Masuk,1,,FP,
RSDI,110,110,2/13/2019 4:33:26 PM,C/Masuk,1,,Sidik Jari,
RSDI,110,110,2/14/2019 7:31:33 AM,C/Masuk,1,,Sidik Jari,
RSDI,110,110,2/14/2019 7:36:41 AM,C/Masuk,1,,FP,
RSDI,110,110,2/14/2019 4:32:03 PM,C/Masuk,1,,Sidik Jari,
RSDI,110,110,2/14/2019 4:32:31 PM,C/Masuk,1,,FP,
RSDI,110,110,2/15/2019 6:55:05 AM,C/Masuk,1,,Sidik Jari,
RSDI,110,110,2/15/2019 7:08:07 AM,C/Masuk,1,,FP,
RSDI,110,110,2/15/2019 7:11:31 AM,C/Masuk,1,,FP,
RSDI,110,110,2/15/2019 11:02:40 AM,C/Masuk,1,,FP,
RSDI,110,110,2/15/2019 11:11:39 AM,C/Masuk,1,,Sidik Jari,
RSDI,110,110,2/18/2019 7:32:48 AM,C/Masuk,1,,Sidik Jari,
RSDI,110,110,2/18/2019 7:45:55 AM,C/Masuk,1,,FP,
RSDI,110,110,2/18/2019 4:31:54 PM,C/Masuk,1,,Sidik Jari,
RSDI,110,110,2/18/2019 4:33:18 PM,C/Masuk,1,,FP,
RSDI,110,110,2/19/2019 7:31:34 AM,C/Masuk,1,,Sidik Jari,
RSDI,110,110,2/19/2019 7:42:30 AM,C/Masuk,1,,FP,
RSDI,110,110,2/19/2019 4:30:44 PM,C/Masuk,1,,FP,
RSDI,110,110,2/19/2019 4:32:57 PM,C/Masuk,1,,Sidik Jari,
RSDI,110,110,2/20/2019 7:31:44 AM,C/Masuk,1,,Sidik Jari,
RSDI,110,110,2/20/2019 7:49:14 AM,C/Masuk,1,,FP,
RSDI,110,110,2/20/2019 4:47:53 PM,C/Masuk,1,,FP,
RSDI,110,110,2/21/2019 7:42:07 AM,C/Masuk,1,,FP,
RSDI,110,110,2/21/2019 4:34:17 PM,C/Masuk,1,,FP,
RSDI,110,110,2/22/2019 7:42:04 AM,C/Masuk,1,,FP,
RSDI,110,110,2/22/2019 11:03:52 AM,C/Masuk,1,,FP,
RSDI,110,110,2/25/2019 7:33:09 AM,C/Masuk,1,,Sidik Jari,
RSDI,110,110,2/25/2019 7:54:24 AM,C/Masuk,1,,FP,
RSDI,110,110,2/25/2019 4:31:04 PM,C/Masuk,1,,Sidik Jari,
RSDI,110,110,2/25/2019 4:32:06 PM,C/Masuk,1,,FP,
RSDI,110,110,2/26/2019 7:31:01 AM,C/Masuk,1,,Sidik Jari,
RSDI,110,110,2/26/2019 7:40:47 AM,C/Masuk,1,,FP,
RSDI,110,110,2/26/2019 4:32:46 PM,C/Masuk,1,,Sidik Jari,
RSDI,110,110,2/26/2019 4:35:10 PM,C/Masuk,1,,FP,
RSDI,110,110,2/27/2019 7:31:12 AM,C/Masuk,1,,Sidik Jari,
RSDI,110,110,2/27/2019 7:45:02 AM,C/Masuk,1,,FP,
RSDI,110,110,2/27/2019 4:35:49 PM,C/Masuk,1,,Sidik Jari,
RSDI,110,110,2/28/2019 7:31:30 AM,C/Masuk,1,,Sidik Jari,
RSDI,110,110,2/28/2019 7:46:03 AM,C/Masuk,1,,FP,
RSDI,110,110,2/28/2019 4:32:59 PM,C/Masuk,1,,Sidik Jari,
RSDI,110,110,2/28/2019 4:39:45 PM,C/Masuk,1,,FP,
RSDI,111,111,2/1/2019 6:47:21 AM,C/Masuk,1,,Sidik Jari,
RSDI,111,111,2/1/2019 7:22:01 AM,C/Masuk,1,,FP,
RSDI,111,111,2/1/2019 11:07:47 AM,C/Masuk,1,,Sidik Jari,
RSDI,111,111,2/4/2019 7:35:56 AM,C/Masuk,1,,Sidik Jari,
RSDI,111,111,2/4/2019 7:45:24 AM,C/Masuk,1,,FP,
RSDI,111,111,2/4/2019 4:30:35 PM,C/Masuk,1,,Sidik Jari,
RSDI,111,111,2/4/2019 5:10:29 PM,C/Masuk,1,,FP,
RSDI,111,111,2/6/2019 7:31:03 AM,C/Masuk,1,,FP,
RSDI,111,111,2/6/2019 7:40:58 AM,C/Masuk,1,,Sidik Jari,
RSDI,111,111,2/6/2019 4:31:50 PM,C/Masuk,1,,Sidik Jari,
RSDI,111,111,2/6/2019 5:03:44 PM,C/Masuk,1,,FP,
RSDI,111,111,2/7/2019 7:56:38 AM,C/Masuk,1,,FP,
RSDI,111,111,2/7/2019 4:30:09 PM,C/Masuk,1,,Sidik Jari,
RSDI,111,111,2/7/2019 6:30:53 PM,C/Masuk,1,,FP,
RSDI,111,111,2/8/2019 7:19:54 AM,C/Masuk,1,,Sidik Jari,
RSDI,111,111,2/8/2019 7:49:10 AM,C/Masuk,1,,FP,
RSDI,111,111,2/8/2019 11:10:52 AM,C/Masuk,1,,Sidik Jari,
RSDI,111,111,2/11/2019 7:45:29 AM,C/Masuk,1,,FP,
RSDI,111,111,2/11/2019 4:44:11 PM,C/Masuk,1,,FP,
RSDI,111,111,2/11/2019 5:12:39 PM,C/Masuk,1,,Sidik Jari,
RSDI,111,111,2/12/2019 7:35:27 AM,C/Masuk,1,,Sidik Jari,
RSDI,111,111,2/12/2019 4:30:34 PM,C/Masuk,1,,Sidik Jari,
RSDI,111,111,2/12/2019 5:18:14 PM,C/Masuk,1,,FP,
RSDI,111,111,2/13/2019 7:30:34 AM,C/Masuk,1,,FP,
RSDI,111,111,2/13/2019 7:45:17 AM,C/Masuk,1,,Sidik Jari,
RSDI,111,111,2/13/2019 4:32:27 PM,C/Masuk,1,,Sidik Jari,
RSDI,111,111,2/13/2019 4:56:05 PM,C/Masuk,1,,FP,
RSDI,111,111,2/14/2019 7:38:55 AM,C/Masuk,1,,Sidik Jari,
RSDI,111,111,2/14/2019 4:31:36 PM,C/Masuk,1,,Sidik Jari,
RSDI,111,111,2/14/2019 4:55:09 PM,C/Masuk,1,,FP,
RSDI,111,111,2/15/2019 6:56:27 AM,C/Masuk,1,,Sidik Jari,
RSDI,111,111,2/15/2019 11:15:38 AM,C/Masuk,1,,Sidik Jari,
RSDI,111,111,2/18/2019 7:36:35 AM,C/Masuk,1,,Sidik Jari,
RSDI,111,111,2/18/2019 7:49:26 AM,C/Masuk,1,,FP,
RSDI,111,111,2/18/2019 4:32:51 PM,C/Masuk,1,,Sidik Jari,
RSDI,111,111,2/18/2019 4:50:49 PM,C/Masuk,1,,FP,
RSDI,111,111,2/19/2019 7:30:42 AM,C/Masuk,1,,Sidik Jari,
RSDI,111,111,2/19/2019 4:31:50 PM,C/Masuk,1,,Sidik Jari,
RSDI,111,111,2/19/2019 4:42:46 PM,C/Masuk,1,,FP,
RSDI,111,111,2/20/2019 7:38:10 AM,C/Masuk,1,,Sidik Jari,
RSDI,111,111,2/20/2019 4:58:50 PM,C/Masuk,1,,FP,
RSDI,111,111,2/20/2019 5:45:14 PM,C/Masuk,1,,Sidik Jari,
RSDI,111,111,2/21/2019 7:49:27 AM,C/Masuk,1,,Sidik Jari,
RSDI,111,111,2/21/2019 4:32:17 PM,C/Masuk,1,,Sidik Jari,
RSDI,111,111,2/21/2019 5:05:52 PM,C/Masuk,1,,FP,
RSDI,111,111,2/22/2019 7:08:58 AM,C/Masuk,1,,Sidik Jari,
RSDI,111,111,2/22/2019 7:24:04 AM,C/Masuk,1,,FP,
RSDI,111,111,2/22/2019 11:06:39 AM,C/Masuk,1,,Sidik Jari,
RSDI,111,111,2/25/2019 5:24:34 PM,C/Masuk,1,,FP,
RSDI,111,111,2/26/2019 7:31:12 AM,C/Masuk,1,,Sidik Jari,
RSDI,111,111,2/26/2019 8:07:57 AM,C/Masuk,1,,FP,
RSDI,111,111,2/26/2019 4:32:49 PM,C/Masuk,1,,Sidik Jari,
RSDI,111,111,2/26/2019 4:34:11 PM,C/Masuk,1,,FP,
RSDI,111,111,2/27/2019 8:02:10 AM,C/Masuk,1,,Sidik Jari,
RSDI,111,111,2/27/2019 4:32:51 PM,C/Masuk,1,,Sidik Jari,
RSDI,111,111,2/27/2019 5:01:08 PM,C/Masuk,1,,FP,
RSDI,111,111,2/28/2019 7:43:55 AM,C/Masuk,1,,Sidik Jari,
RSDI,111,111,2/28/2019 10:45:57 AM,C/Masuk,1,,FP,
RSDI,111,111,2/28/2019 4:32:07 PM,C/Masuk,1,,Sidik Jari,
RSDI,112,112,2/1/2019 6:50:33 AM,C/Masuk,1,,Sidik Jari,
RSDI,112,112,2/1/2019 7:01:59 AM,C/Masuk,1,,FP,
RSDI,112,112,2/1/2019 11:02:48 AM,C/Masuk,1,,FP,
RSDI,112,112,2/1/2019 11:04:03 AM,C/Masuk,1,,FP,
RSDI,112,112,2/1/2019 11:06:37 AM,C/Masuk,1,,FP,
RSDI,112,112,2/1/2019 11:08:21 AM,C/Masuk,1,,Sidik Jari,
RSDI,112,112,2/1/2019 2:03:00 PM,C/Masuk,1,,FP,
RSDI,112,112,2/1/2019 2:07:15 PM,C/Masuk,1,,FP,
RSDI,112,112,2/1/2019 2:09:59 PM,C/Masuk,1,,FP,
RSDI,112,112,2/4/2019 7:31:02 AM,C/Masuk,1,,Sidik Jari,
RSDI,112,112,2/4/2019 7:37:11 AM,C/Masuk,1,,FP,
RSDI,112,112,2/4/2019 7:41:30 AM,C/Masuk,1,,FP,
RSDI,112,112,2/4/2019 4:34:03 PM,C/Masuk,1,,Sidik Jari,
RSDI,112,112,2/4/2019 4:37:28 PM,C/Masuk,1,,FP,
RSDI,112,112,2/6/2019 7:34:55 AM,C/Masuk,1,,Sidik Jari,
RSDI,112,112,2/6/2019 7:41:15 AM,C/Masuk,1,,FP,
RSDI,112,112,2/6/2019 4:33:58 PM,C/Masuk,1,,Sidik Jari,
RSDI,112,112,2/6/2019 4:34:18 PM,C/Masuk,1,,FP,
RSDI,112,112,2/7/2019 7:42:22 AM,C/Masuk,1,,Sidik Jari,
RSDI,112,112,2/7/2019 7:53:12 AM,C/Masuk,1,,FP,
RSDI,112,112,2/7/2019 4:31:01 PM,C/Masuk,1,,Sidik Jari,
RSDI,112,112,2/7/2019 4:46:17 PM,C/Masuk,1,,FP,
RSDI,112,112,2/8/2019 7:00:14 AM,C/Masuk,1,,Sidik Jari,
RSDI,112,112,2/8/2019 7:26:29 AM,C/Masuk,1,,FP,
RSDI,112,112,2/8/2019 11:04:57 AM,C/Masuk,1,,Sidik Jari,
RSDI,112,112,2/11/2019 7:39:08 AM,C/Masuk,1,,Sidik Jari,
RSDI,112,112,2/11/2019 7:58:31 AM,C/Masuk,1,,FP,
RSDI,112,112,2/11/2019 4:30:20 PM,C/Masuk,1,,Sidik Jari,
RSDI,112,112,2/11/2019 4:31:00 PM,C/Masuk,1,,FP,
RSDI,112,112,2/11/2019 4:41:27 PM,C/Masuk,1,,FP,
RSDI,112,112,2/12/2019 7:20:05 AM,C/Masuk,1,,FP,
RSDI,112,112,2/12/2019 7:20:30 AM,C/Masuk,1,,FP,
RSDI,112,112,2/12/2019 7:31:01 AM,C/Masuk,1,,FP,
RSDI,112,112,2/12/2019 7:31:39 AM,C/Masuk,1,,FP,
RSDI,112,112,2/12/2019 7:39:57 AM,C/Masuk,1,,Sidik Jari,
RSDI,112,112,2/12/2019 4:30:41 PM,C/Masuk,1,,Sidik Jari,
RSDI,112,112,2/12/2019 4:42:10 PM,C/Masuk,1,,FP,
RSDI,112,112,2/13/2019 7:41:53 AM,C/Masuk,1,,FP,
RSDI,112,112,2/13/2019 7:43:29 AM,C/Masuk,1,,Sidik Jari,
RSDI,112,112,2/13/2019 4:31:10 PM,C/Masuk,1,,Sidik Jari,
RSDI,112,112,2/13/2019 4:41:48 PM,C/Masuk,1,,FP,
RSDI,112,112,2/14/2019 7:39:42 AM,C/Masuk,1,,Sidik Jari,
RSDI,112,112,2/14/2019 7:39:44 AM,C/Masuk,1,,FP,
RSDI,112,112,2/14/2019 4:32:15 PM,C/Masuk,1,,Sidik Jari,
RSDI,112,112,2/14/2019 4:38:36 PM,C/Masuk,1,,FP,
RSDI,112,112,2/15/2019 6:59:45 AM,C/Masuk,1,,Sidik Jari,
RSDI,112,112,2/15/2019 7:24:48 AM,C/Masuk,1,,FP,
RSDI,112,112,2/15/2019 11:00:51 AM,C/Masuk,1,,Sidik Jari,
RSDI,112,112,2/15/2019 11:04:14 AM,C/Masuk,1,,FP,
RSDI,112,112,2/18/2019 7:34:41 AM,C/Masuk,1,,Sidik Jari,
RSDI,112,112,2/18/2019 7:38:06 AM,C/Masuk,1,,FP,
RSDI,112,112,2/18/2019 4:31:49 PM,C/Masuk,1,,Sidik Jari,
RSDI,112,112,2/18/2019 4:37:34 PM,C/Masuk,1,,FP,
RSDI,112,112,2/19/2019 7:36:47 AM,C/Masuk,1,,Sidik Jari,
RSDI,112,112,2/19/2019 7:38:30 AM,C/Masuk,1,,FP,
RSDI,112,112,2/19/2019 4:31:01 PM,C/Masuk,1,,Sidik Jari,
RSDI,112,112,2/19/2019 4:38:08 PM,C/Masuk,1,,FP,
RSDI,112,112,2/19/2019 4:38:10 PM,C/Masuk,1,,FP,
RSDI,112,112,2/20/2019 7:30:04 AM,C/Masuk,1,,FP,
RSDI,112,112,2/20/2019 7:32:41 AM,C/Masuk,1,,Sidik Jari,
RSDI,112,112,2/20/2019 4:30:18 PM,C/Masuk,1,,FP,
RSDI,112,112,2/20/2019 4:30:48 PM,C/Masuk,1,,Sidik Jari,
RSDI,112,112,2/21/2019 7:32:19 AM,C/Masuk,1,,Sidik Jari,
RSDI,112,112,2/21/2019 4:30:48 PM,C/Masuk,1,,Sidik Jari,
RSDI,112,112,2/21/2019 4:36:25 PM,C/Masuk,1,,FP,
RSDI,112,112,2/22/2019 6:49:59 AM,C/Masuk,1,,Sidik Jari,
RSDI,112,112,2/22/2019 7:32:48 AM,C/Masuk,1,,FP,
RSDI,112,112,2/22/2019 11:04:38 AM,C/Masuk,1,,Sidik Jari,
RSDI,112,112,2/22/2019 11:30:30 AM,C/Masuk,1,,FP,
RSDI,112,112,2/25/2019 7:33:00 AM,C/Masuk,1,,Sidik Jari,
RSDI,112,112,2/25/2019 7:35:47 AM,C/Masuk,1,,FP,
RSDI,112,112,2/25/2019 4:31:13 PM,C/Masuk,1,,FP,
RSDI,112,112,2/25/2019 4:42:04 PM,C/Masuk,1,,Sidik Jari,
RSDI,112,112,2/26/2019 7:28:55 AM,C/Masuk,1,,Sidik Jari,
RSDI,112,112,2/26/2019 7:37:12 AM,C/Masuk,1,,FP,
RSDI,112,112,2/26/2019 4:32:06 PM,C/Masuk,1,,FP,
RSDI,112,112,2/26/2019 4:33:13 PM,C/Masuk,1,,Sidik Jari,
RSDI,112,112,2/27/2019 7:30:25 AM,C/Masuk,1,,FP,
RSDI,112,112,2/27/2019 7:32:28 AM,C/Masuk,1,,Sidik Jari,
RSDI,112,112,2/27/2019 4:31:27 PM,C/Masuk,1,,Sidik Jari,
RSDI,112,112,2/27/2019 4:38:42 PM,C/Masuk,1,,FP,
RSDI,112,112,2/28/2019 7:31:24 AM,C/Masuk,1,,Sidik Jari,
RSDI,112,112,2/28/2019 7:38:35 AM,C/Masuk,1,,FP,
RSDI,112,112,2/28/2019 4:44:54 PM,C/Masuk,1,,FP,
RSDI,112,112,2/28/2019 5:50:34 PM,C/Masuk,1,,Sidik Jari,
RSDI,113,113,2/1/2019 7:13:00 AM,C/Masuk,1,,FP,
RSDI,113,113,2/1/2019 7:50:58 AM,C/Masuk,1,,Sidik Jari,
RSDI,113,113,2/1/2019 10:57:43 AM,C/Masuk,1,,Sidik Jari,
RSDI,113,113,2/1/2019 11:06:54 AM,C/Masuk,1,,FP,
RSDI,113,113,2/4/2019 7:22:24 AM,C/Masuk,1,,Sidik Jari,
RSDI,113,113,2/4/2019 7:39:24 AM,C/Masuk,1,,FP,
RSDI,113,113,2/4/2019 4:31:11 PM,C/Masuk,1,,Sidik Jari,
RSDI,113,113,2/4/2019 4:34:45 PM,C/Masuk,1,,FP,
RSDI,113,113,2/6/2019 7:49:11 AM,C/Masuk,1,,Sidik Jari,
RSDI,113,113,2/6/2019 7:53:11 AM,C/Masuk,1,,FP,
RSDI,113,113,2/6/2019 4:32:45 PM,C/Masuk,1,,FP,
RSDI,113,113,2/6/2019 4:38:40 PM,C/Masuk,1,,Sidik Jari,
RSDI,113,113,2/7/2019 7:57:29 AM,C/Masuk,1,,FP,
RSDI,113,113,2/7/2019 8:03:21 AM,C/Masuk,1,,Sidik Jari,
RSDI,113,113,2/7/2019 4:35:14 PM,C/Masuk,1,,FP,
RSDI,113,113,2/7/2019 4:36:17 PM,C/Masuk,1,,Sidik Jari,
RSDI,113,113,2/8/2019 7:20:39 AM,C/Masuk,1,,FP,
RSDI,113,113,2/8/2019 7:50:45 AM,C/Masuk,1,,Sidik Jari,
RSDI,113,113,2/8/2019 11:04:06 AM,C/Masuk,1,,Sidik Jari,
